x,y,z
-23355.5,229.7039795,32396.38281
-23355.08984,229.7067108,32396.07813
-23354.65625,229.710556,32395.75781
-23354.1582,229.7151947,32395.38867
-23353.76563,229.7180328,32395.09766
-23353.25977,229.7220917,32394.72461
-23352.80078,229.7275238,32394.38477
-23352.41211,229.7329865,32394.09766
-23351.98438,229.7379761,32393.78125
-23351.58789,229.7417297,32393.48828
-23351.17773,229.7458954,32393.18164
-23350.66406,229.752655,32392.79883
-23350.17578,229.7579193,32392.43555
-23349.79883,229.7605896,32392.1543
-23349.27539,229.7637939,32391.76563
-23348.91211,229.7661285,32391.49805
-23348.47266,229.7692719,32391.17188
-23348.00391,229.7727661,32390.82422
-23347.54688,229.7755127,32390.48633
-23347.15039,229.7780304,32390.19141
-23346.64453,229.7820282,32389.81641
-23346.25781,229.7854767,32389.52539
-23345.85547,229.7889709,32389.22656
-23345.45117,229.7927246,32388.92188
-23345.00977,229.7976227,32388.5918
-23344.50195,229.8032684,32388.21289
-23344.12695,229.8069611,32387.93164
-23343.69727,229.811264,32387.60938
-23343.26563,229.8157043,32387.28711
-23342.8418,229.8189545,32386.9707
-23342.31055,229.8212585,32386.57031
-23341.92969,229.8231964,32386.28516
-23341.42969,229.8255615,32385.91016
-23340.93164,229.8274384,32385.53711
-23340.44922,229.8295746,32385.17383
-23340.04102,229.832077,32384.86914
-23339.51758,229.8361969,32384.47266
-23339.13867,229.8390961,32384.18555
-23338.70898,229.8416443,32383.86133
-23338.21094,229.8446045,32383.48438
-23337.73828,229.848114,32383.12695
-23337.33789,229.8513947,32382.82422
-23336.91406,229.8552246,32382.50391
-23336.41992,229.8602142,32382.13281
-23336.0293,229.8645325,32381.83789
-23335.625,229.8688965,32381.5332
-23335.0918,229.8740997,32381.13086
-23334.7168,229.877243,32380.8457
-23334.21484,229.8807831,32380.46484
-23333.83984,229.8832855,32380.18164
-23333.33789,229.8864899,32379.80078
-23332.96289,229.8885956,32379.51758
-23332.47266,229.8919067,32379.14844
-23332.10547,229.8952332,32378.86719
-23331.55859,229.9009094,32378.45117
-23331.15234,229.9053192,32378.14258
-23330.6875,229.9098969,32377.78906
-23330.20898,229.9131622,32377.42578
-23329.81836,229.9151154,32377.12891
-23329.30469,229.9182892,32376.74023
-23328.8125,229.9222412,32376.36719
-23328.32422,229.9263,32375.99414
-23327.93555,229.9287109,32375.69922
-23327.54688,229.9304657,32375.4043
-23327.01563,229.9325256,32374.99805
-23326.63281,229.9341278,32374.70703
-23326.21484,229.9355774,32374.38672
-23325.82617,229.9367065,32374.08984
-23325.31641,229.9384155,32373.69922
-23324.81055,229.9400024,32373.31445
-23324.3418,229.9407654,32372.95703
-23323.85938,229.9409943,32372.58984
-23323.38477,229.9424896,32372.22852
-23323.00977,229.9453735,32371.94336
-23322.50586,229.9501953,32371.56055
-23322.08398,229.9534149,32371.24023
-23321.60156,229.9574738,32370.87305
-23321.18555,229.9621124,32370.55859
-23320.66602,229.9683075,32370.16406
-23320.27734,229.9717102,32369.86914
-23319.7832,229.9747314,32369.49414
-23319.37109,229.9774475,32369.18164
-23318.86523,229.9809723,32368.79688
-23318.49219,229.9835358,32368.51172
-23317.97656,229.987442,32368.12109
-23317.53711,229.9904938,32367.78711
-23317.0957,229.9930725,32367.45313
-23316.70117,229.9954224,32367.1543
-23316.29102,229.9981842,32366.8418
-23315.78125,230.0014496,32366.45703
-23315.41602,230.0035706,32366.17773
-23315.02539,230.006546,32365.88281
-23314.57813,230.010788,32365.54297
-23314.17773,230.0144196,32365.23828
-23313.65234,230.0184937,32364.83984
-23313.26758,230.0216827,32364.54883
-23312.85938,230.025177,32364.24023
-23312.32617,230.0287018,32363.83789
-23311.94922,230.0311737,32363.55469
-23311.43164,230.035202,32363.16602
-23311.06445,230.0379486,32362.88867
-23310.55469,230.0416107,32362.50586
-23310.06445,230.0453339,32362.13672
-23309.69727,230.0477295,32361.85938
-23309.26953,230.0504608,32361.53711
-23308.87109,230.0535889,32361.23633
-23308.41211,230.0575104,32360.89063
-23308.03711,230.0606537,32360.60742
-23307.50195,230.0639648,32360.20508
-23307.13867,230.0658722,32359.93359
-23306.7168,230.0683594,32359.61719
-23306.18555,230.0711212,32359.21875
-23305.83008,230.0728302,32358.95508
-23305.42383,230.0750427,32358.65039
-23304.96875,230.0788116,32358.3125
-23304.56445,230.0829163,32358.00781
-23304.16016,230.0877838,32357.70508
-23303.75195,230.0932922,32357.39648
-23303.31641,230.0988464,32357.07031
-23302.94336,230.1025543,32356.78906
-23302.50391,230.1057434,32356.45898
-23302.10156,230.1084747,32356.1582
-23301.69531,230.1113434,32355.85352
-23301.17773,230.1152039,32355.4668
-23300.69531,230.1192627,32355.10547
-23300.30859,230.1224213,32354.81641
-23299.79492,230.1262512,32354.43164
-23299.29492,230.1304169,32354.05664
-23298.91211,230.1330414,32353.77148
-23298.5,230.1347809,32353.46289
-23297.98633,230.1369629,32353.07813
-23297.60742,230.139328,32352.79688
-23297.2168,230.1419983,32352.50586
-23296.79102,230.1446075,32352.18945
-23296.39844,230.1466064,32351.89844
-23295.8418,230.1494598,32351.48438
-23295.45898,230.1519775,32351.20117
-23295.04102,230.155304,32350.88867
-23294.5332,230.1588287,32350.51172
-23294.11523,230.1612244,32350.20313
-23293.72656,230.1639099,32349.91406
-23293.21289,230.1679688,32349.5332
-23292.73047,230.1721344,32349.17578
-23292.2207,230.1773834,32348.79883
-23291.82031,230.1820374,32348.50195
-23291.31445,230.1869659,32348.12695
-23290.77539,230.190506,32347.72852
-23290.38477,230.1922455,32347.43945
-23289.96875,230.1936035,32347.13281
-23289.42969,230.1953888,32346.73633
-23289.02539,230.1968536,32346.44141
-23288.52539,230.1991272,32346.07227
-23288.03516,230.2024231,32345.71094
-23287.64063,230.2061005,32345.41992
-23287.14453,230.2105408,32345.05664
-23286.75977,230.2138977,32344.77539
-23286.27539,230.218689,32344.42188
-23285.87109,230.2227478,32344.12695
-23285.47266,230.2266235,32343.83789
-23285.05664,230.2308502,32343.53516
-23284.65625,230.234848,32343.24414
-23284.2207,230.2388611,32342.92578
-23283.75391,230.2423553,32342.58789
-23283.33789,230.2453766,32342.28516
-23282.88281,230.2487488,32341.95703
-23282.49609,230.2516174,32341.67773
-23281.96875,230.2555542,32341.29297
-23281.60742,230.2583771,32341.03125
-23281.11328,230.2623901,32340.66992
-23280.59766,230.2663879,32340.29492
-23280.10742,230.2702026,32339.94141
-23279.69141,230.2736359,32339.64258
-23279.16797,230.2775269,32339.26367
-23278.71289,230.2801056,32338.93359
-23278.29297,230.282135,32338.63086
-23277.88477,230.2844543,32338.33594
-23277.46875,230.2871857,32338.03711
-23276.96484,230.2902069,32337.67383
-23276.54688,230.2922363,32337.37305
-23276.13477,230.2942505,32337.07617
-23275.72266,230.2965393,32336.78125
-23275.20703,230.3002167,32336.41016
-23274.79102,230.3041687,32336.11328
-23274.34375,230.3087006,32335.79297
-23273.94141,230.312439,32335.50586
-23273.47461,230.3163757,32335.17188
-23272.97461,230.3202667,32334.8125
-23272.4707,230.3237762,32334.45313
-23271.96289,230.3278961,32334.08984
-23271.54102,230.3316498,32333.78906
-23271.13281,230.3346252,32333.49805
-23270.70703,230.3373413,32333.19531
-23270.19531,230.3408508,32332.83398
-23269.72852,230.3450775,32332.5
-23269.32617,230.3490143,32332.21484
-23268.79102,230.3532562,32331.83203
-23268.39063,230.3556061,32331.54688
-23267.95898,230.3585052,32331.24023
-23267.44141,230.3631897,32330.87109
-23267.05078,230.3666534,32330.59375
-23266.67383,230.3698578,32330.32617
-23266.25586,230.3736572,32330.02734
-23265.81836,230.3778534,32329.7168
-23265.38477,230.3817902,32329.4082
-23264.95508,230.3846436,32329.10156
-23264.4707,230.3870544,32328.75781
-23263.93945,230.391449,32328.38281
-23263.55469,230.3956146,32328.10938
-23263.14258,230.3990479,32327.82031
-23262.61328,230.4011688,32327.44531
-23262.18164,230.4024506,32327.14063
-23261.6543,230.4035187,32326.76953
-23261.26172,230.4037628,32326.49219
-23260.74414,230.4054871,32326.12695
-23260.26758,230.4080048,32325.79297
-23259.74609,230.4104309,32325.42773
-23259.34961,230.4120026,32325.15039
-23258.85742,230.4141541,32324.80469
-23258.42188,230.4146271,32324.49805
-23257.89453,230.4105988,32324.12695
-23257.50391,230.4072418,32323.85352
-23257.07422,230.4048615,32323.55273
-23256.53516,230.4036713,32323.17383
-23256.13086,230.4033813,32322.89258
-23255.69336,230.4032745,32322.58789
-23255.28125,230.4029846,32322.29883
-23254.8418,230.4025116,32321.99219
-23254.42383,230.4020844,32321.69922
-23253.87109,230.4017029,32321.31055
-23253.42383,230.4008789,32321
-23252.90625,230.3976898,32320.64063
-23252.4082,230.3930511,32320.29297
-23251.91797,230.3890839,32319.95117
-23251.42383,230.3865356,32319.60547
-23250.95508,230.385376,32319.27734
-23250.50391,230.3848114,32318.96289
-23249.9707,230.384079,32318.58984
-23249.57227,230.3832703,32318.3125
-23249.13086,230.3818665,32318.00586
-23248.69727,230.3792419,32317.70508
-23248.2793,230.3763275,32317.41406
-23247.74023,230.3729401,32317.04102
-23247.29688,230.370575,32316.73438
-23246.84375,230.3690033,32316.42188
-23246.38477,230.3680115,32316.10352
-23245.88477,230.3666534,32315.75781
-23245.42773,230.3649139,32315.44141
-23244.98828,230.3615723,32315.13672
-23244.57227,230.3576202,32314.84766
-23244.02539,230.3539124,32314.4707
-23243.62305,230.3531036,32314.19336
-23243.14453,230.3536377,32313.86328
-23242.69727,230.3544769,32313.55469
-23242.27344,230.3537292,32313.26367
-23241.71875,230.3507385,32312.88281
-23241.29297,230.3487701,32312.58984
-23240.82422,230.3473053,32312.26953
-23240.4082,230.3460693,32311.98438
-23239.8418,230.3447876,32311.5957
-23239.42188,230.3448029,32311.30664
-23238.99219,230.3446808,32311.01367
-23238.39258,230.3430786,32310.60547
-23237.84375,230.339386,32310.23047
-23237.33398,230.3325043,32309.88281
-23236.93164,230.3266754,32309.60742
-23236.35352,230.3200073,32309.21094
-23235.94336,230.3162384,32308.92969
-23235.5,230.3124237,32308.62695
-23235.06641,230.3091278,32308.33203
-23234.62891,230.3074646,32308.0332
-23234.18555,230.3067169,32307.73242
-23233.62891,230.3037872,32307.34961
-23233.12305,230.2996063,32307.00195
-23232.58789,230.2959137,32306.63672
-23232.17969,230.2935944,32306.35742
-23231.62695,230.2894287,32305.98047
-23231.22461,230.2857819,32305.70703
-23230.78906,230.2826538,32305.41016
-23230.23242,230.2810669,32305.03125
-23229.70508,230.2816925,32304.66992
-23229.29492,230.2825928,32304.39063
-23228.81836,230.2834015,32304.06445
-23228.375,230.2835846,32303.76172
-23227.95898,230.2834167,32303.47852
-23227.50195,230.2822723,32303.16602
-23226.94727,230.2797852,32302.78516
-23226.54492,230.278183,32302.50977
-23226.08008,230.2773895,32302.19141
-23225.54688,230.2777252,32301.82617
-23225.15234,230.2771454,32301.55664
-23224.74805,230.275177,32301.28125
-23224.17773,230.2714996,32300.89258
-23223.66797,230.2678223,32300.54492
-23223.25,230.2647247,32300.25781
-23222.69922,230.2600555,32299.88281
-23222.21094,230.2563782,32299.54688
-23221.81055,230.2541351,32299.26953
-23221.2832,230.2508545,32298.9043
-23220.76172,230.2468567,32298.54688
-23220.35156,230.2441101,32298.26367
-23219.88086,230.2422943,32297.93945
-23219.46289,230.2413635,32297.65039
-23219.05664,230.2403259,32297.37109
-23218.60938,230.2387695,32297.0625
-23218.18555,230.236908,32296.76953
-23217.76367,230.2354736,32296.47656
-23217.21289,230.2348175,32296.0957
-23216.82422,230.2338409,32295.82813
-23216.37305,230.2311859,32295.51563
-23215.8457,230.2269897,32295.15039
-23215.32422,230.2236023,32294.78906
-23214.84766,230.222168,32294.45898
-23214.45117,230.221283,32294.1875
-23213.90625,230.2202606,32293.81055
-23213.52148,230.2196655,32293.54492
-23213.05664,230.218338,32293.22266
-23212.52539,230.2153625,32292.85547
-23212.03516,230.2118378,32292.51563
-23211.63672,230.2089386,32292.23828
-23211.11523,230.2041779,32291.87891
-23210.70898,230.1997375,32291.59961
-23210.18359,230.1948395,32291.23633
-23209.76367,230.1922607,32290.94727
-23209.32813,230.1903076,32290.64648
-23208.78906,230.1880646,32290.27734
-23208.26563,230.1856537,32289.91602
-23207.87891,230.1835175,32289.64844
-23207.44336,230.1814423,32289.34766
-23206.91992,230.18013,32288.98828
-23206.51367,230.1791077,32288.70898
-23205.97266,230.17659,32288.33594
-23205.43164,230.172226,32287.9668
-23205.04297,230.1696625,32287.69922
-23204.50781,230.1683197,32287.32813
-23204.00586,230.1676025,32286.97852
-23203.58594,230.1665192,32286.68555
-23203.17578,230.1655426,32286.39648
-23202.67578,230.16539,32286.04883
-23202.13086,230.1651001,32285.67188
-23201.75586,230.1639404,32285.41406
-23201.32227,230.1613922,32285.11523
-23200.79688,230.1576691,32284.75195
-23200.31445,230.1546173,32284.41992
-23199.84766,230.1530762,32284.09766
-23199.4375,230.1524506,32283.81445
-23199.02148,230.1513367,32283.52539
-23198.54102,230.1488342,32283.19141
-23198.11914,230.146637,32282.89844
-23197.67969,230.1455688,32282.59375
-23197.1543,230.1447906,32282.22852
-23196.76953,230.1437988,32281.96289
-23196.28516,230.1422272,32281.62695
-23195.9082,230.1416473,32281.36719
-23195.46484,230.1414185,32281.05859
-23194.9082,230.1402283,32280.66992
-23194.4082,230.138092,32280.32227
-23194.00195,230.1361694,32280.03906
-23193.47656,230.1342316,32279.67383
-23193.05273,230.1327057,32279.37695
-23192.64258,230.130722,32279.0918
-23192.22461,230.1284027,32278.79688
-23191.7793,230.1260071,32278.48633
-23191.37695,230.1235046,32278.20508
-23190.82227,230.1201172,32277.81641
-23190.41797,230.1181183,32277.53516
-23190.01563,230.1160889,32277.25195
-23189.59375,230.1141815,32276.95313
-23189.16797,230.1126099,32276.6543
-23188.66016,230.1109772,32276.29688
-23188.15039,230.1089172,32275.93945
-23187.76758,230.1070404,32275.66992
-23187.30664,230.1046753,32275.3457
-23186.80859,230.1016998,32274.99609
-23186.4043,230.0988617,32274.71094
-23185.89063,230.0956116,32274.35156
-23185.45117,230.093399,32274.04102
-23185.04688,230.0913849,32273.75781
-23184.50586,230.0880432,32273.37891
-23184.08789,230.0848541,32273.08398
-23183.55664,230.0799103,32272.71094
-23183.13867,230.07547,32272.41602
-23182.71484,230.0718231,32272.11719
-23182.2793,230.0691833,32271.80859
-23181.88672,230.0670624,32271.5332
-23181.44336,230.0643311,32271.22266
-23181.01953,230.0621643,32270.92383
-23180.59766,230.0610809,32270.62891
-23180.08789,230.0599213,32270.26953
-23179.67969,230.0578766,32269.98242
-23179.25195,230.055481,32269.68164
-23178.7207,230.0528259,32269.30859
-23178.34961,230.0509644,32269.04883
-23177.90625,230.0483551,32268.73633
-23177.48242,230.0458221,32268.43945
-23176.92969,230.0430298,32268.05078
-23176.46094,230.0416718,32267.72266
-23176.08789,230.0414886,32267.45898
-23175.6543,230.041626,32267.15234
-23175.18359,230.0405579,32266.82031
-23174.66016,230.0392609,32266.44922
-23174.16016,230.0389862,32266.0957
-23173.65625,230.0385437,32265.74023
-23173.12109,230.0371552,32265.35938
-23172.65039,230.0381012,32265.02539
-23172.16406,230.0427704,32264.67969
-23171.64063,230.0481415,32264.30859
-23171.23828,230.050827,32264.02344
-23170.72852,230.0532837,32263.66211
-23170.3418,230.0557861,32263.39063
-23169.94727,230.0593109,32263.11133
-23169.39648,230.0650177,32262.71875
-23169.02539,230.0691223,32262.45508
-23168.49023,230.0755005,32262.07422
-23168.0957,230.0804443,32261.79297
-23167.57617,230.0853882,32261.42578
-23167.19531,230.0880127,32261.1543
-23166.66211,230.0914459,32260.77344
-23166.26367,230.0947723,32260.48828
-23165.74414,230.0996552,32260.11523
-23165.26758,230.1039276,32259.77344
-23164.87305,230.1069794,32259.49023
-23164.46484,230.1099243,32259.19727
-23164.06641,230.1132965,32258.91016
-23163.63477,230.1173859,32258.59766
-23163.22656,230.1203918,32258.30469
-23162.83398,230.1217194,32258.02344
-23162.42188,230.12323,32257.72656
-23161.875,230.1261292,32257.33008
-23161.46289,230.1282196,32257.03125
-23160.98047,230.1304474,32256.68164
-23160.5625,230.1327972,32256.37891
-23160.07422,230.1362305,32256.02734
-23159.69922,230.1392517,32255.75781
-23159.23828,230.1430969,32255.42383
-23158.75586,230.1461334,32255.07422
-23158.27734,230.1478424,32254.72656
-23157.90039,230.1497345,32254.45508
-23157.48438,230.1530762,32254.15234
-23157.06641,230.1571503,32253.84961
-23156.50781,230.1616821,32253.44531
-23156.10742,230.1643982,32253.1543
-23155.60742,230.1683655,32252.79102
-23155.25195,230.1719971,32252.5332
-23154.72852,230.1780548,32252.15234
-23154.32227,230.1829529,32251.85742
-23153.80664,230.1889191,32251.48047
-23153.41211,230.1931763,32251.19141
-23152.98633,230.1975555,32250.88281
-23152.5625,230.201355,32250.57422
-23152.04688,230.2059021,32250.19922
-23151.67383,230.209198,32249.92578
-23151.21094,230.2127838,32249.58789
-23150.81055,230.2151489,32249.29297
-23150.39063,230.2172394,32248.98633
-23149.97852,230.2195435,32248.68359
-23149.55859,230.222702,32248.375
-23149.07227,230.2270813,32248.01758
-23148.66602,230.2294159,32247.7207
-23148.16211,230.2307739,32247.35547
-23147.64844,230.2322083,32246.98047
-23147.22656,230.2339325,32246.67383
-23146.7168,230.2360687,32246.30078
-23146.33398,230.2379303,32246.02148
-23145.91992,230.240799,32245.71875
-23145.51367,230.2446899,32245.42188
-23145.04883,230.248642,32245.08203
-23144.63672,230.2511749,32244.78125
-23144.10156,230.2554474,32244.39258
-23143.62695,230.2603455,32244.04688
-23143.11523,230.2651825,32243.67383
-23142.73633,230.2682953,32243.39844
-23142.32813,230.2716675,32243.10156
-23141.91602,230.2754669,32242.80078
-23141.50195,230.279007,32242.5
-23141.05469,230.2822113,32242.17383
-23140.63867,230.2850952,32241.87109
-23140.2207,230.2879486,32241.56641
-23139.7793,230.2907562,32241.24609
-23139.26758,230.2939453,32240.875
-23138.88477,230.2957001,32240.59961
-23138.36523,230.2977142,32240.22266
-23137.99609,230.299057,32239.95508
-23137.45117,230.3009338,32239.56055
-23137.05078,230.30336,32239.26953
-23136.54883,230.3071594,32238.90039
-23136.1875,230.3090057,32238.63672
-23135.60352,230.311676,32238.20898
-23135.23828,230.3140717,32237.94141
-23134.82422,230.3165894,32237.63867
-23134.42188,230.3187714,32237.34766
-23133.88477,230.3220673,32236.95508
-23133.45508,230.3249969,32236.64453
-23133.06445,230.327652,32236.35938
-23132.6582,230.3304596,32236.06445
-23132.24805,230.3339081,32235.76367
-23131.83789,230.3379059,32235.46484
-23131.38672,230.3425751,32235.13477
-23130.95898,230.3466949,32234.82227
-23130.54492,230.3498993,32234.52148
-23130.11133,230.3524475,32234.20508
-23129.72656,230.3548279,32233.92383
-23129.22461,230.3582458,32233.55664
-23128.84961,230.361145,32233.2793
-23128.46875,230.3643188,32233
-23127.89453,230.370575,32232.57813
-23127.50391,230.3754578,32232.29297
-23127.09375,230.3800964,32231.99219
-23126.67969,230.3841095,32231.6875
-23126.14844,230.3888245,32231.29492
-23125.75977,230.3920441,32231.00781
-23125.23828,230.396759,32230.62305
-23124.76563,230.4005432,32230.27148
-23124.2832,230.4030762,32229.91602
-23123.80469,230.4062805,32229.56055
-23123.28906,230.4111481,32229.17969
-23122.80078,230.4159241,32228.81641
-23122.27539,230.4205475,32228.42773
-23121.90234,230.4240875,32228.15234
-23121.47656,230.4285431,32227.83594
-23120.95508,230.4334259,32227.45117
-23120.47656,230.4368744,32227.09766
-23120.0625,230.4391479,32226.79102
-23119.6582,230.4412689,32226.49023
-23119.24219,230.4435425,32226.18164
-23118.71484,230.4469299,32225.79102
-23118.29883,230.4502869,32225.48242
-23117.90625,230.4539032,32225.18945
-23117.41211,230.4580231,32224.82227
-23117.02344,230.4608765,32224.53516
-23116.51172,230.4642792,32224.15625
-23116.09961,230.4670105,32223.85156
-23115.67383,230.470108,32223.53516
-23115.16797,230.47435,32223.1582
-23114.67969,230.4777374,32222.79688
-23114.16992,230.4797516,32222.41797
-23113.80273,230.4811707,32222.14648
-23113.2793,230.4836426,32221.75781
-23112.82813,230.4860077,32221.42383
-23112.30273,230.4891663,32221.0332
-23111.8457,230.4930573,32220.69531
-23111.33984,230.4981995,32220.32422
-23110.83984,230.5023651,32219.95508
-23110.44922,230.5045624,32219.66797
-23109.94922,230.5069733,32219.30273
-23109.44727,230.5104523,32218.93164
-23108.94141,230.514267,32218.55859
-23108.54297,230.5163269,32218.26367
-23108.14063,230.5180511,32217.9668
-23107.69531,230.5209961,32217.63867
-23107.20508,230.5248871,32217.27734
-23106.72656,230.5279846,32216.92383
-23106.22266,230.5312805,32216.55273
-23105.73828,230.5350494,32216.19531
-23105.21289,230.5386658,32215.80859
-23104.82813,230.5411987,32215.52539
-23104.33008,230.545166,32215.1582
-23103.95117,230.5480347,32214.87891
-23103.37695,230.5521851,32214.45508
-23102.88477,230.5560913,32214.0918
-23102.38281,230.5580292,32213.72266
-23102.00391,230.5588684,32213.44531
-23101.60156,230.5607452,32213.14844
-23101.07813,230.564682,32212.76367
-23100.64063,230.5675812,32212.43945
-23100.125,230.5717163,32212.06055
-23099.66211,230.5768127,32211.71875
-23099.23242,230.5814209,32211.40039
-23098.84766,230.5844727,32211.11719
-23098.4043,230.5871277,32210.78906
-23097.91797,230.5906372,32210.42773
-23097.42383,230.5949707,32210.06055
-23096.93945,230.5988312,32209.70117
-23096.42773,230.6025391,32209.32227
-23096.05664,230.6047974,32209.04883
-23095.66602,230.6070557,32208.75977
-23095.14063,230.6108704,32208.37305
-23094.75781,230.6134949,32208.08789
-23094.32813,230.6160431,32207.77344
-23093.82422,230.6204224,32207.40234
-23093.36328,230.625,32207.06445
-23092.9707,230.627243,32206.77734
-23092.45508,230.6282806,32206.39844
-23092.05664,230.6298981,32206.10352
-23091.625,230.6310425,32205.7832
-23091.11328,230.6315308,32205.4043
-23090.72852,230.6330872,32205.11914
-23090.21875,230.6365967,32204.74219
-23089.72266,230.6405182,32204.375
-23089.25391,230.6441803,32204.02734
-23088.79297,230.6474304,32203.68555
-23088.40234,230.6473236,32203.39648
-23087.88281,230.6440582,32203.01172
-23087.38477,230.640564,32202.64453
-23087.00391,230.6377869,32202.36328
-23086.58984,230.6350555,32202.05664
-23086.18555,230.6334839,32201.76172
-23085.64258,230.6320343,32201.36133
-23085.24609,230.6304932,32201.06836
-23084.8457,230.6284332,32200.77344
-23084.32031,230.6258087,32200.38672
-23083.80469,230.6231537,32200.00781
-23083.29688,230.6206818,32199.63477
-23082.79883,230.6178284,32199.26953
-23082.28516,230.613266,32198.89258
-23081.86523,230.6087799,32198.58203
-23081.44336,230.6054077,32198.27148
-23081.04492,230.6040497,32197.97656
-23080.47266,230.6032562,32197.55469
-23080.06445,230.6020355,32197.25586
-23079.6543,230.6001892,32196.95508
-23079.13672,230.5981445,32196.57617
-23078.71875,230.5969849,32196.26953
-23078.30469,230.5955963,32195.96484
-23077.76367,230.5928345,32195.56445
-23077.25195,230.5890198,32195.1875
-23076.82227,230.5854492,32194.87109
-23076.34961,230.5820313,32194.52148
-23075.87109,230.5789337,32194.17188
-23075.40039,230.5755157,32193.82813
-23074.89453,230.5714569,32193.45703
-23074.48242,230.5680847,32193.1543
-23074.05078,230.5656128,32192.83789
-23073.50781,230.5650024,32192.43945
-23072.99414,230.5644531,32192.06445
-23072.5332,230.562851,32191.72461
-23072.14063,230.5619507,32191.4375
-23071.7168,230.5609283,32191.125
-23071.2832,230.558609,32190.80469
-23070.75586,230.5539246,32190.41602
-23070.23242,230.5500793,32190.0332
-23069.72656,230.5490723,32189.66016
-23069.25977,230.5490112,32189.31641
-23068.74219,230.5490875,32188.9375
-23068.24023,230.54953,32188.56836
-23067.85352,230.5499878,32188.2832
-23067.30078,230.5496674,32187.87891
-23066.87891,230.5486603,32187.57031
-23066.47461,230.5479279,32187.27344
-23066.07227,230.5477295,32186.97852
-23065.5293,230.5470581,32186.58203
-23065.04688,230.5451202,32186.22852
-23064.53125,230.5428772,32185.85156
-23063.99219,230.5410004,32185.45703
-23063.46875,230.538559,32185.07422
-23062.96484,230.5359344,32184.70703
-23062.56055,230.5334473,32184.41211
-23062.12695,230.5309143,32184.0957
-23061.70898,230.5284882,32183.79102
-23061.2832,230.5255432,32183.47852
-23060.74414,230.5222015,32183.08594
-23060.36328,230.5205231,32182.80469
-23059.94727,230.5187378,32182.5
-23059.51367,230.5163879,32182.18555
-23058.95117,230.5121002,32181.77539
-23058.53711,230.5089569,32181.47266
-23058.11523,230.506424,32181.16406
-23057.58984,230.5031128,32180.78125
-23057.10938,230.4997864,32180.43164
-23056.61523,230.4972229,32180.07031
-23056.17578,230.4957428,32179.75
-23055.68359,230.4943542,32179.39453
-23055.26758,230.4933777,32179.0918
-23054.83789,230.492569,32178.7793
-23054.3125,230.4921417,32178.39648
-23053.9043,230.4915009,32178.09961
-23053.36133,230.4903717,32177.70508
-23052.84766,230.4885712,32177.33398
-23052.33594,230.4855347,32176.96289
-23051.8457,230.4838715,32176.60352
-23051.33984,230.4836426,32176.23438
-23050.83203,230.4827576,32175.86328
-23050.44727,230.4808044,32175.58203
-23050.01563,230.4769897,32175.26758
-23049.54688,230.4721527,32174.92578
-23049.18359,230.4690552,32174.66211
-23048.66406,230.465271,32174.2832
-23048.10352,230.4610443,32173.875
-23047.7168,230.4590302,32173.59375
-23047.28906,230.4579315,32173.2832
-23046.875,230.4573059,32172.98438
-23046.33789,230.4564209,32172.59375
-23045.93359,230.4558563,32172.30078
-23045.49023,230.4554138,32171.98242
-23045.0957,230.4550629,32171.69531
-23044.66016,230.4546204,32171.38086
-23044.13867,230.4547272,32171.00195
-23043.65625,230.4554901,32170.64844
-23043.23047,230.4556427,32170.33984
-23042.81836,230.4547882,32170.03906
-23042.30273,230.4527283,32169.66602
-23041.9043,230.4503937,32169.37695
-23041.38477,230.4468079,32169
-23041.01563,230.4447937,32168.73242
-23040.57227,230.4435272,32168.41211
-23040.06641,230.4436646,32168.04688
-23039.54883,230.4433594,32167.67188
-23039.05078,230.4408417,32167.31055
-23038.56641,230.4372101,32166.96094
-23038.04883,230.4338531,32166.58789
-23037.62305,230.4319611,32166.28125
-23037.19727,230.4304962,32165.97461
-23036.66016,230.4273529,32165.58594
-23036.22461,230.4244843,32165.27148
-23035.73047,230.4220734,32164.91211
-23035.32617,230.4203949,32164.61914
-23034.80859,230.4177704,32164.24609
-23034.37305,230.41539,32163.92969
-23033.95508,230.4137268,32163.62891
-23033.42969,230.4119873,32163.24805
-23032.9043,230.4091034,32162.87109
-23032.38086,230.4046631,32162.49414
-23031.99219,230.4010773,32162.21289
-23031.59766,230.3983612,32161.92578
-23031.00977,230.3969574,32161.50195
-23030.61133,230.3968353,32161.21289
-23030.07227,230.3949432,32160.82227
-23029.55078,230.3904877,32160.44727
-23029.16602,230.3868256,32160.16992
-23028.75977,230.3834534,32159.87695
-23028.2168,230.3793793,32159.48633
-23027.80859,230.375885,32159.19336
-23027.39063,230.3726196,32158.89258
-23026.85547,230.3692017,32158.50391
-23026.42578,230.3665161,32158.19336
-23025.96875,230.3636932,32157.86328
-23025.55664,230.3610229,32157.56445
-23024.99805,230.357132,32157.16016
-23024.59375,230.3540649,32156.87109
-23024.07617,230.3495331,32156.5
-23023.69336,230.3463593,32156.22461
-23023.1582,230.3429565,32155.83789
-23022.77148,230.3412933,32155.55859
-23022.29102,230.3395996,32155.21094
-23021.75391,230.3376312,32154.82422
-23021.26758,230.3352509,32154.47266
-23020.84961,230.3324127,32154.17383
-23020.3125,230.3282166,32153.78906
-23019.77734,230.3252563,32153.40234
-23019.27148,230.3232117,32153.03711
-23018.88281,230.3216095,32152.75781
-23018.46094,230.3195953,32152.45508
-23017.93164,230.3166504,32152.07227
